,"WML (long-short, gross)",WML + Vol-target,Long-only (top quintile),Long-only + Vol-target,Benchmark (QTUM)
2020-11-18,0.8505009644087445,0.9379984948423415,2.1770517093177566,1.356918311648101,1.7458382874448715
2020-11-19,0.8539370794608554,0.9394568986517096,2.2141865810902783,1.3744981237235099,1.7679074482382235
2020-11-20,0.8447244549292453,0.935556427038448,2.2065378073635773,1.3708917636095692,1.77401174829251
2020-11-23,0.8072658691692277,0.919590686839134,2.20256421876585,1.3690166739639866,1.7927947458287816
2020-11-24,0.7589404484903314,0.8984053009765267,2.1901383586584515,1.3631505132280974,1.8134551206208314
2020-11-25,0.7618754132302035,0.8997423590054353,2.209271330045713,1.372195376843713,1.8139250297293772
2020-11-27,0.7696938873497452,0.9032957170769699,2.2452767873030006,1.3891810423180209,1.8369338204749541
2020-11-30,0.80188130811404,0.9178329200008167,2.27892970302589,1.4049956710324547,1.8383426064762562
2020-12-01,0.8006087903423598,0.9172789768107309,2.304013951744999,1.416099887811447,1.8698033601701778
2020-12-02,0.7955035097523055,0.9150543942253024,2.304399181147462,1.416269896448991,1.8683947624337427
2020-12-03,0.7909367373763976,0.9130565482307363,2.2929098809372395,1.4111997014162547,1.8726205556430475
2020-12-04,0.7809886523512363,0.9086889443123354,2.3149351923924537,1.4209331407090624,1.917229162868032
2020-12-07,0.7878998392989721,0.9117471802847017,2.34100878908517,1.4324246884563867,1.917229162868032
2020-12-08,0.7855057024553748,0.910693520952229,2.349978312434662,1.4363654566955164,1.9214555208719388
2020-12-09,0.7650782769923328,0.9016864336914333,2.2609113552458244,1.3972759230008147,1.8923422418072087
2020-12-10,0.769776154176394,0.9037921465753108,2.2722227844071905,1.402295404948958,1.8975072884390043
2020-12-11,0.7752427277910565,0.9062331429903512,2.280115362281377,1.4057928447846708,1.887646916019092
2020-12-14,0.7870042605361217,0.9114620870220767,2.317586525467773,1.4223812432423386,1.8984469183912294
2020-12-15,0.7888370182955109,0.9122693488612383,2.3603971819501606,1.4412470213950952,1.9191076697130134
2020-12-16,0.7908966412703072,0.9131752302959608,2.360215822362067,1.4411675086710865,1.9223947742944294
2020-12-17,0.7932466948307109,0.9142071834509247,2.388564240759273,1.4535964562093002,1.9374203816110045
2020-12-18,0.7981491656048285,0.916355999320094,2.3900157190749503,1.4542307058903479,1.9223947742944292
2020-12-21,0.8057463924374427,0.919673286635454,2.3840888577317347,1.4516413002095414,1.919107669713013
2020-12-22,0.8167855538880706,0.924465312112224,2.413064919584193,1.4643096198800525,1.9233332746574507
2020-12-23,0.8043277112173463,0.9191027387674191,2.382269764441303,1.4508915798891757,1.9266198144442654
2020-12-24,0.8045498854889361,0.9191992932908758,2.394920980649383,1.4564240499895336,1.9284988860838481
2020-12-28,0.8060492006358831,0.919850767855034,2.412289502582134,1.4640081192537813,1.935542627825492
2020-12-29,0.8000289126606763,0.9172378790957947,2.3860714990297884,1.4525831128440494,1.9232781130513594
2020-12-30,0.806876572316934,0.920223717480676,2.4177942103173935,1.466449732783066,1.9495926466002058
2020-12-31,0.8023923956240274,0.9182787297564139,2.416319421644832,1.4658074586718803,1.9500618026492833
2021-01-04,0.7910040515348151,0.9131806639047219,2.3599194012699556,1.4393230269738166,1.9641588876407985
2021-01-05,0.7884201715000366,0.9120138341776093,2.3921493061103978,1.4545393227265224,2.000810480253323
2021-01-06,0.7565692882857032,0.8976018983868368,2.320649403545685,1.4208857289023076,2.0078587403517796
2021-01-07,0.7817043560858283,0.9092665629768089,2.4184714758225994,1.4672491305487387,2.0595474244377785
2021-01-08,0.7824161816465619,0.9095904394544551,2.421409689691799,1.4686289908194057,2.061897158245376
2021-01-11,0.7914065746878153,0.9136787500414157,2.4484865028261553,1.4813414679179797,2.0755239575986106
2021-01-12,0.7740544738483514,0.9058425940424668,2.4237591541541734,1.4697610606395395,2.0868008348793805
2021-01-13,0.7736858576865193,0.9056738561092081,2.415876013842665,1.4660606889791246,2.0863316788303035
2021-01-14,0.7643320607344181,0.901390814920902,2.419839330647248,1.467922454188035,2.1389599928685272
2021-01-15,0.7612126298028425,0.8999518057377445,2.384788804372852,1.4514635870100951,2.112645459319681
2021-01-19,0.7815952735279741,0.90937788137921,2.428812602068564,1.4722047230408497,2.176551027168409
2021-01-20,0.7828449668302425,0.9099466335199516,2.4491747615580337,1.4817587584976635,2.1897079174130982
2021-01-21,0.7830983237629777,0.910061827581574,2.4803799943596805,1.4963729222483086,2.1981666578966617
2021-01-22,0.7968660820808655,0.9163203956135607,2.468746737174678,1.4909402717628044,2.1944075732931605
2021-01-25,0.7805848771055953,0.9089971146722576,2.456849988456069,1.4853786581934822,2.203804814139746
2021-01-26,0.7893885111531834,0.9130072727519009,2.479037687696414,1.4957625373391594,2.1850092028573713
2021-01-27,0.7116993877461113,0.877859258270575,2.3415065554071126,1.4315278882556748,2.1572855067774888
2021-01-28,0.7582562347249361,0.9003223226478387,2.4015373570954743,1.4599376370224315,2.130501628914698
2021-01-29,0.7579287166538484,0.9001702068093798,2.3579255264809036,1.4394147672405155,2.086800834879381
2021-02-01,0.759450469108946,0.9007897389504201,2.423815297432648,1.469603144763873,2.1483572337151133
2021-02-02,0.7796106950990336,0.9089865123702885,2.4777857324056156,1.4941628060860868,2.170912494395591
2021-02-03,0.7648134803390654,0.903072486959712,2.4607009538092,1.4864304929487562,2.158224948464847
2021-02-04,0.7679960891458305,0.9043606590807137,2.4941449444506,1.5015929563780719,2.177490845385502
2021-02-05,0.7641874852422892,0.9028233116732902,2.4862114528802257,1.4980081904471596,2.202864995922655
2021-02-08,0.7705173512122748,0.9053867384465266,2.5204521287240405,1.51349223307216,2.2705298366397524
2021-02-09,0.7817229430127449,0.9099002032712896,2.5385684973594747,1.5216569061039962,2.3034225329136424
2021-02-10,0.7842968158458072,0.9109271585889342,2.5403562037722174,1.5224611540453548,2.2625415700593363
2021-02-11,0.8015426907909484,0.9177932880780776,2.618687647119717,1.557694479648811,2.3156397932061066
2021-02-12,0.7988195797832979,0.916724461798797,2.6222522050180332,1.5592858459577041,2.348062392106583
2021-02-16,0.8022214892765157,0.9180627092732869,2.6345116478350046,1.564757113026329,2.3405442228995796
2021-02-17,0.7782505759701477,0.9086592814495471,2.540635879003709,1.5229099305220304,2.3198689751830206
2021-02-18,0.7668766285340859,0.9041071332602217,2.5003573567899684,1.5047893868064006,2.2902656426689534
2021-02-19,0.7851123729363072,0.911476691379187,2.5536532381857073,1.528862551648998,2.324568066268482
2021-02-22,0.7550408093462218,0.8995094703025844,2.4414694716396594,1.4784542063833381,2.264891303866934
2021-02-23,0.7502369612243769,0.8975477000658861,2.420425702815157,1.4688900645912484,2.214142437998027
2021-02-24,0.7613480971837938,0.9021043021269635,2.5046197128537324,1.5072382339623933,2.278048570641357
2021-02-25,0.7320746949320512,0.8902146199340917,2.358018380711659,1.4410251327457795,2.177961131023783
2021-02-26,0.7578381746869256,0.900953708064181,2.4061299347901333,1.4630919480267908,2.186888839291557
2021-03-01,0.7692033656103457,0.9056137108647547,2.4943375051132834,1.501066929771838,2.2564335047077058
2021-03-02,0.7568452903692015,0.9005956480731607,2.427857176581433,1.4727414569966275,2.21273327546699
2021-03-03,0.731097794290058,0.8900289043390776,2.318946991650131,1.4259667535341685,2.164804052514227
2021-03-04,0.6973168977982133,0.8758454096228672,2.174313759378569,1.362997892080834,2.0792824774075114
2021-03-05,0.6747069939339568,0.8660509737398904,2.167463444198087,1.359957548296447,2.1032472771487605
2021-03-08,0.6579215239844901,0.8586200091764074,2.108080546941107,1.3335775888691153,2.0421611639513086
2021-03-09,0.6898527359028129,0.8729922920234521,2.250743347310094,1.3974746674834921,2.1323812653488834
2021-03-10,0.6724504649464709,0.8653970190381638,2.204020633402251,1.376935388211089,2.134730434361879
2021-03-11,0.695965945805949,0.8758344208672819,2.2964283618386836,1.4178092216205043,2.201924801175829
2021-03-12,0.6869867421998611,0.8719371976421234,2.2715157599843634,1.4069193401626015,2.194407573293162
2021-03-15,0.6868785576048834,0.871889840474905,2.299222430405095,1.419069359081684,2.2221307045784435
2021-03-16,0.6879783637028276,0.8723713237704533,2.3020500226782956,1.4203049610500895,2.2291793412066343
2021-03-17,0.6923637186311932,0.8742891744586627,2.3201541708271476,1.4282132788360655,2.2507942188754186
2021-03-18,0.6738026510690106,0.8662055301860414,2.2114189609627855,1.380823400938916,2.181719462567816
2021-03-19,0.6755755655145232,0.866991596994103,2.2281329932995493,1.3882124324342666,2.201924801175829
2021-03-22,0.6709168246861058,0.8649295766362044,2.2438804916576904,1.395158924785655,2.2197815355654478
2021-03-23,0.6781436541497291,0.8681428177483367,2.241326973836176,1.394034832358159,2.1591653314765415
2021-03-24,0.6748253791628779,0.8666777244191587,2.1979980738871228,1.3749545305062514,2.1350457780144496
2021-03-25,0.6648467382326566,0.8622577366723917,2.1989575348048693,1.3753794703834765,2.1411574203985575
2021-03-26,0.6714559822874487,0.8652140522343579,2.2904372519322944,1.415890163907826,2.20557073859414
2021-03-29,0.6578147573373695,0.8591516767646468,2.246294191945118,1.3965699125867828,2.1759498974474227
2021-03-30,0.6589222030599057,0.8596505292301352,2.234209993203309,1.3912506298303566,2.1773607543622644
2021-03-31,0.6771357415828213,0.8678458426033487,2.30007835855496,1.4202906851840729,2.210272841917477
2021-04-01,0.7039936320607537,0.8791874024480086,2.427868286959076,1.4747967441246168,2.2756261665950195
2021-04-05,0.7179471978676202,0.8849289897349312,2.52067766772157,1.5137382256706413,2.31418017569066
2021-04-06,0.7179349766939206,0.8849240265223688,2.4909013310785757,1.5013867661949756,2.298194229286467
2021-04-07,0.7125688259906122,0.882744722698563,2.4802028869438835,1.4969325609024027,2.2906717299875186
2021-04-08,0.7170122142211683,0.8845583857793778,2.5178293022037472,1.5126188934710731,2.3080679685119514
2021-04-09,0.7079076105216143,0.880857590701495,2.5047607975646597,1.5071958550521118,2.2977245084427884
2021-04-12,0.7036005794716784,0.8790917921210216,2.4724590445239776,1.4937699653891559,2.280797990762035
2021-04-13,0.7034102478764508,0.8790134396017121,2.472585089812607,1.4938225664837144,2.2930224051194528
2021-04-14,0.6967474201154936,0.8762701007666428,2.4413745178148845,1.4807980069407416,2.2690436737780306
2021-04-15,0.6952163989634667,0.8756356793202701,2.4566275606840398,1.4871884571061613,2.304306624730044
2021-04-16,0.6959874763619159,0.8759556686198625,2.47725115114409,1.495812372947522,2.2897313469758247
2021-04-19,0.6832683259529319,0.8706812712472992,2.4098162972512527,1.4676865621539457,2.242243981666394
2021-04-20,0.6664717007862662,0.8636290815579812,2.3417685050091905,1.43905948767902,2.2140332443750492
2021-04-21,0.6788822721920211,0.8689278063474192,2.4106548473253726,1.4682997631276118,2.2629312783344546
2021-04-22,0.6732446431218212,0.8665503105059618,2.355874357783169,1.4452525110503112,2.2469458967248634
2021-04-23,0.6896978556005521,0.8735279033324278,2.4235249609315064,1.4739191533930818,2.290201820878973
2021-04-26,0.7044553932574213,0.8796862743172006,2.4714111903657616,1.4940355576723159,2.3217030515193438
2021-04-27,0.7014539820900833,0.8784513684549263,2.4527880033865355,1.4862590702091727,2.3118293122938596
2021-04-28,0.6959135187420069,0.8761652503356994,2.4180191070365082,1.4717065249853178,2.2953734567811206
2021-04-29,0.6784278166279196,0.8689117461199664,2.396242575365355,1.4625514112089404,2.304776722103457
2021-04-30,0.6633092835209065,0.8625318189964799,2.2927749079424107,1.4189301149464064,2.260110694093975
2021-05-03,0.6578119065427034,0.8602232351960482,2.2789840758111555,1.4132862310444045,2.2422439816663946
2021-05-04,0.6484435328278652,0.8562667939510573,2.2127535786685786,1.3861259120918843,2.2027497778239273
2021-05-05,0.6502388371982067,0.8570324013151218,2.214307582439501,1.3867696509306109,2.2102728419174777
2021-05-06,0.6353210934485162,0.8506826231423013,2.198646405656705,1.380283623413855,2.2102728419174777
2021-05-07,0.64249293378135,0.8537838674060587,2.24864934794567,1.4010421497107886,2.2342513849940326
2021-05-10,0.6134424271505137,0.8413167980842329,2.1096452109265567,1.3437697733885714,2.161374807958073
2021-05-11,0.6109610580600481,0.8402177715100734,2.098342520931503,1.3390089148924502,2.153381646491109
2021-05-12,0.6107520826159807,0.8401249593960336,1.9960538058607276,1.2958448015979054,2.071572466300828
2021-05-13,0.6208350527318076,0.8446041390905539,2.0490179626787284,1.3185827262535887,2.0880279452838324
2021-05-14,0.6281173831181611,0.847803611938866,2.1177188980893704,1.3478183443586946,2.141627329507105
2021-05-17,0.6315361904502892,0.8492938654418455,2.136968430474981,1.3559199527772388,2.118118883803963
2021-05-18,0.6548422632957281,0.8594157159416608,2.217552182305547,1.389731998075015,2.1237609936092583
2021-05-19,0.6640286313973942,0.8633092278651964,2.260127625896381,1.4073762968788033,2.132694538087916
2021-05-20,0.6676423097116263,0.8648264883310238,2.3122387337224755,1.4288346104774312,2.182062669420734
2021-05-21,0.6588066373848072,0.8611302853886286,2.2682752325541338,1.410869513146914,2.1703079759069954
2021-05-24,0.6772942642556955,0.8689343910282071,2.358645755705122,1.448040655506836,2.214974192181345
2021-05-25,0.6807541034607775,0.8703678873366416,2.367102746840628,1.4514740359179656,2.2168551464696
2021-05-26,0.6815333774647476,0.8706896486713859,2.368596684901309,1.452079812900257,2.2314304242238183
2021-05-27,0.682499067658958,0.8710880723562745,2.375344468210368,1.454815387180452,2.2488262862185167
2021-05-28,0.6857994061345674,0.8724484189137669,2.4030034825944955,1.4660176562615195,2.2591703110822814
2021-06-01,0.6797498094960776,0.8696857598089316,2.377680100758672,1.455827186806689,2.2756261665950204
2021-06-02,0.6723457885847375,0.8662852884117628,2.3796056756957293,1.4566048732247427,2.2953734567811215
2021-06-03,0.657364145265265,0.8593560432307487,2.3352239998160016,1.4386852799830372,2.2723347319216587
2021-06-04,0.658786590540239,0.8600235580547112,2.3770561860827035,1.4556847548121559,2.303836527356631
2021-06-07,0.6523542584062989,0.8570092177308173,2.3576828673019117,1.4478591196179897,2.3024258587066564
2021-06-08,0.6543928618197548,0.8579705930387576,2.3720117697837195,1.4536633084443376,2.294903547672575
2021-06-09,0.658069628256065,0.8597010392997969,2.376485699832935,1.4554718307350607,2.2822086594120097
2021-06-10,0.6565239955400025,0.8589762026720084,2.391252907447969,1.4614374381151072,2.3033669947778193
2021-06-11,0.6575375833098391,0.8594522499814322,2.3998651480940945,1.46490926899381,2.309008351523646
2021-06-14,0.6713754107715658,0.8659449794566537,2.463259033382163,1.4904338690143213,2.3348678488884556
2021-06-15,0.6739092697014158,0.8671181618181205,2.447920699221198,1.4843122188193396,2.324053914916145
2021-06-16,0.6700403858370383,0.8653311773787536,2.4229968914625055,1.4743437145743736,2.3075980594034062
2021-06-17,0.6635314372272632,0.8623136554211323,2.399424183133515,1.4648825835770112,2.3160609417140487
2021-06-18,0.6510133095515199,0.8564738098696443,2.319460702034815,1.4326811531814065,2.2634013757078684
2021-06-21,0.6472067253012314,0.8546761070853158,2.336398359533373,1.4395820186832688,2.2695141476811784
2021-06-22,0.6467562964299644,0.8544625849093829,2.3379361129169824,1.440206995488237,2.2854999058205037
2021-06-23,0.6499792057233669,0.8559910611526658,2.338472557724082,1.440424969646751,2.2798930015453758
2021-06-24,0.654413799376123,0.8580874981854633,2.380881309582343,1.4576556149194293,2.315228999265865
2021-06-25,0.6456828786216934,0.8539779185799534,2.364644487960599,1.4510986042384557,2.315228999265865
2021-06-28,0.6588709651090178,0.8602392599504938,2.4235239902798043,1.4749318332549832,2.34538300651651
2021-06-29,0.6626966240008165,0.8620322726222861,2.435956091214607,1.4799224801228232,2.354806039649903
2021-06-30,0.6602447885010945,0.8608873969662915,2.4105772458663637,1.4697522903187386,2.348681030460224
2021-07-01,0.6442776108905743,0.853317984525863,2.3671806455050604,1.452386230804215,2.324180993701509
2021-07-02,0.6383866214696586,0.850481249653638,2.3647901320922635,1.4514235897263223,2.341142340382696
2021-07-06,0.6304401606398705,0.846632254550383,2.3420149901010556,1.4422490317463807,2.3317196837790375
2021-07-07,0.62468752920251,0.8438235236344054,2.311994349942216,1.4301153383123455,2.308633516173039
2021-07-08,0.6222173586435056,0.8426103907405247,2.293888608721895,1.422764733264147,2.2836626289814417
2021-07-09,0.6291485166551756,0.8460229730296804,2.3410668281278526,1.441970196912479,2.318527211474447
2021-07-12,0.642167081017754,0.8523877724073355,2.379813822560855,1.4576342078224278,2.3180563610415645
2021-07-13,0.6339187286126295,0.8484071679480977,2.3734367047735585,1.4550705946688938,2.3091043666059203
2021-07-14,0.6306793085142515,0.8468308977523279,2.365728391155742,1.4519689769485562,2.302979733945976
2021-07-15,0.6385474481311381,0.850671973004542,2.3664533930195364,1.452261024831173,2.2676431714308856
2021-07-16,0.6318126297294174,0.8474099464960826,2.315212210289847,1.4316220388761955,2.237961144202326
2021-07-19,0.6375963412302025,0.850230306330716,2.3203203594815633,1.4336951549922208,2.212047238290894
2021-07-20,0.6584587347724453,0.8603448791150182,2.427477684784477,1.4771515019039005,2.250210409522215
2021-07-21,0.6775516623646642,0.8694149187692547,2.5328525264107493,1.5192366841860525,2.295912270831064
2021-07-22,0.6617059912248592,0.8620224762421007,2.482669586186112,1.4994809069210604,2.286960088130553
2021-07-23,0.6658630338647712,0.8639914079247879,2.503953408741453,1.5079180250406674,2.300152372170277
2021-07-26,0.664262085435347,0.8632361513647699,2.5120545726815404,1.5111200255257393,2.303450772643725
2021-07-27,0.6605246502370202,0.861470290540052,2.4610908865031083,1.4909988565940913,2.2728264797547997
2021-07-28,0.6729850241316258,0.8673787599910308,2.528740054180512,1.5178977614827112,2.303450772643725
2021-07-29,0.6753393321765655,0.868481972849504,2.5580272459975397,1.5294359743775288,2.327950432872706
2021-07-30,0.6883460468050435,0.8745633091576552,2.600024045061079,1.5459162628402972,2.3284214715704556
2021-08-02,0.6931259273354784,0.8771393243324271,2.626185621391897,1.5561906193640376,2.34538300651651
2021-08-03,0.7044564210968564,0.8832214055868096,2.639741435683194,1.5614963488844884,2.352921508329171
2021-08-04,0.702055053964865,0.8819443171859455,2.6333940081010416,1.559016304460501,2.357161609668384
2021-08-05,0.7077708327592527,0.8849900538648361,2.643454265586216,1.562950229066513,2.3741233328793045
2021-08-06,0.7262423783363275,0.894787117044209,2.6970448050483355,1.583878993906849,2.374594183312187
2021-08-09,0.7312643084736381,0.8974116724543441,2.7019566639683408,1.5857842872236454,2.3778923955207683
2021-08-10,0.7250630234064416,0.894183579904795,2.66352561153147,1.5708862130939256,2.358575102291366
2021-08-11,0.7204459212507667,0.8917683005952323,2.64304379316759,1.562907396479213,2.3632868071229294
2021-08-12,0.7059725773568089,0.884169125185633,2.578915141446105,1.5378599695396622,2.3420849825727954
2021-08-13,0.7036489590846834,0.8829347157261896,2.5811174285401184,1.538727402251957,2.3482098034976073
2021-08-16,0.6973692623705773,0.8795923177679615,2.5422165469195783,1.523409634144299,2.3378446929687158
2021-08-17,0.680609598564235,0.8706256542371235,2.461850419399407,1.4915999526401622,2.2992102947747783
2021-08-18,0.6814409643430651,0.8710767538753627,2.445153301911161,1.4849178318182001,2.287902918585521
2021-08-19,0.6786170990898374,0.8695455990733211,2.456883149722461,1.4896229531700917,2.27895073588501
2021-08-20,0.6835393579747168,0.8722209389264975,2.4796027830724143,1.4987215682879844,2.3043926617743566
2021-08-23,0.7001007796376663,0.8811850564421537,2.5870732943590102,1.5416268027126772,2.3515078274413215
2021-08-24,0.6967331812880359,0.879387122237292,2.5930343225888453,1.5439730501970064,2.3684689858576413
2021-08-25,0.6978679560152908,0.8799946557046812,2.608556404671774,1.5500777392522456,2.381190419464483
2021-08-26,0.7036708176369028,0.8830984714794847,2.6152771736570406,1.5527156150118606,2.370824367611255
2021-08-27,0.7183300075548713,0.8909020985823581,2.7017125434078233,1.5866115652486208,2.4141712236962247
2021-08-30,0.723271740825654,0.893501852360796,2.726804224536541,1.5963444898337114,2.4221801994120336
2021-08-31,0.7139294192900852,0.888606367464119,2.6847256561025628,1.5800734339202842,2.415112736297121
2021-09-01,0.7133075206247006,0.8882574984805399,2.6755632177620106,1.576290093844963,2.435372671716624
2021-09-02,0.712597511769421,0.8878590112239025,2.686636202226116,1.580867006004333,2.4466798596410144
2021-09-03,0.7175169380873162,0.8906215142233954,2.7034183062391675,1.5877951967948396,2.466468191568166
2021-09-07,0.7222650492084148,0.893277773665963,2.706018918039151,1.5888668239738828,2.4575160088676546
2021-09-08,0.7126523898330189,0.887919534745919,2.6563698343931934,1.568413925466365,2.4311320055828096
2021-09-09,0.7230080371535542,0.8937346952888391,2.679140344309224,1.5778465351414896,2.4480935405288635
2021-09-10,0.7369107073212522,0.9014802460598068,2.6930269941969573,1.5835844452449308,2.4480935405288635
2021-09-13,0.7386810901139605,0.9024563523697505,2.7136068999179765,1.5920748981807769,2.464112809814552
2021-09-14,0.7507292841572483,0.9090904181134831,2.732033201296637,1.5996596554665647,2.4626991289267024
2021-09-15,0.7616529328161618,0.9150522543086965,2.78205404671994,1.620208130830876,2.475419997738942
2021-09-16,0.7685321199139885,0.9187771532168565,2.8148727392559327,1.6336176583931423,2.476834055156526
2021-09-17,0.7601700854576076,0.9142715939201341,2.7451380005811865,1.6052235791940048,2.4509203375099613
2021-09-20,0.7592850829169827,0.9137918631648493,2.693180705514099,1.5839076219920865,2.4042763988056133
2021-09-21,0.7638900072665405,0.9162896392981826,2.7056642656695087,1.5890586008834386,2.416055378487222
2021-09-22,0.776196942997731,0.9229429908650838,2.7683497921650453,1.6148883532653755,2.4479997846249955
2021-09-23,0.7755132387995208,0.922576587218391,2.822760141043848,1.6371568041602205,2.4829178343402876
2021-09-24,0.7669365089826917,0.9179780094549734,2.8176927026165806,1.6350947895456476,2.4824460425830694
2021-09-27,0.764666435868744,0.9167533895810588,2.8128668869041515,1.6331300409003415,2.4715933260481147
2021-09-28,0.7446980105709153,0.9059636016894336,2.6726296409593284,1.5760056057467207,2.39137724316413
2021-09-29,0.729584070997641,0.8976766113931849,2.602185787309438,1.546861613620591,2.3644811594404844
2021-09-30,0.728037999714841,0.8968192524689961,2.594730365480539,1.5437522440775386,2.367784078270746
2021-10-01,0.7257028127847033,0.8953268423982692,2.6130125699446247,1.5523201312750052,2.3767494395119613
2021-10-04,0.7147265638810949,0.8883010972840998,2.526091919642943,1.5116455989275617,2.3220136885502334
2021-10-05,0.7262456826716761,0.8957288113417565,2.5824977226154413,1.5382335230768351,2.3456070417084844
2021-10-06,0.7202374369199787,0.8918841657421943,2.5704579599440716,1.532584672830917,2.3498537323180497
2021-10-07,0.7218177040509494,0.8928994295708265,2.601891394371399,1.5473473668403377,2.3791087748277855
2021-10-08,0.7181248555655473,0.8905294088143944,2.5829322903109535,1.5384660722338006,2.368728038314916
2021-10-11,0.7136483409747704,0.8876493327595696,2.562903610795101,1.529069119774649,2.359290885316483
2021-10-12,0.7081380393303256,0.8840934438171625,2.5287055860977916,1.512997646995467,2.350326088869869
2021-10-13,0.7156510647830636,0.8889598768400296,2.571301248459706,1.5330730915574997,2.370143413586571
2021-10-14,0.7230579740759726,0.8937333392675885,2.6460233416268935,1.5681659496493767,2.4229914327248245
2021-10-15,0.7150418565761673,0.8885927304373434,2.6342760525234445,1.562681970229138,2.4404509282446383
2021-10-18,0.7187506788322282,0.8909839692764775,2.644247571847279,1.5673413752522265,2.4479997846249955
2021-10-19,0.7234021023749587,0.8939754978378973,2.6686411533967846,1.5787306708438191,2.470649366003943
2021-10-20,0.7174485678742152,0.8901583729576538,2.6472685493992683,1.5687712263156133,2.474424076591423
2021-10-21,0.7244889496733,0.8946903569198064,2.6554056739402445,1.5725695536493187,2.481502459068632
2021-10-22,0.7410968892007841,0.9053311106047869,2.653893490243158,1.5718641408319618,2.4781993519735033
2021-10-25,0.7517421356919268,0.9120780035774266,2.661482880814908,1.5754049150268257,2.4923544225441185
2021-10-26,0.7500827026014931,0.9110334313395347,2.6511958031903338,1.570608460331376,2.481030667311414
2021-10-27,0.757629083735261,0.9157887491134222,2.666702254473961,1.5778444570083978,2.4630997565641164
2021-10-28,0.7841354058329624,0.9324115338729895,2.7813558832603666,1.6312808673117523,2.5032073273439406
2021-10-29,0.7947377974771535,0.9389524120491187,2.795441325051229,1.6377881918198995,2.5060388309467183
2021-11-01,0.8044878737013732,0.9452752439785704,2.8648587324039956,1.672166074106074,2.5475623417927986
2021-11-02,0.8140286188837361,0.9514285000939944,2.931798552609715,1.7051926929454317,2.5650207077234093
2021-11-03,0.8238838017789141,0.9577509454523636,2.997981162917558,1.7377303745692685,2.5928607514912256
2021-11-04,0.8323352297638058,0.9631435755772193,3.0713598670298747,1.7736826934198922,2.6433490587839192
2021-11-05,0.8309205953699454,0.9622450697850585,3.099864291157846,1.787596977667103,2.6560895071423483
2021-11-08,0.8348864189119171,0.9647658992749767,3.119320900186726,1.7970811068051065,2.684401154402516
2021-11-09,0.8444023436116693,0.9708016244676495,3.1549126945685093,1.8144135938134507,2.679682672035733
2021-11-10,0.8345105386471294,0.9645593836020309,3.0491588999837846,1.7630035136412086,2.615509579810704
2021-11-11,0.840062566363023,0.9680817350288711,3.0891512731847786,1.782549323671213,2.644764998850175
2021-11-12,0.8379122738563818,0.9667216005550584,3.1090976446026506,1.7922783562550066,2.6707171225296498
2021-11-15,0.8376481968625609,0.9665543693376595,3.1043320704626645,1.789956209273132,2.6598644059946945
2021-11-16,0.8535407797221035,0.9766200472195155,3.2004316145066847,1.8367942735333873,2.6853449261818185
2021-11-17,0.8429604157972732,0.9699751865512809,3.165561529441378,1.8198778578631067,2.6664702436552177
2021-11-18,0.8418923551084201,0.9693006068213076,3.1520676296780246,1.8133204478766216,2.6740204178896456
2021-11-19,0.834950365732041,0.9649135851803848,3.116426864435303,1.7959892161738549,2.669301558993128
2021-11-22,0.822668942580125,0.9571231741870722,3.0191291553403343,1.7485920063565812,2.624002961029834
2021-11-23,0.8155729832321849,0.9525917182472728,2.9928304314197876,1.7357170771759,2.6103191174218354
2021-11-24,0.8276708418246594,0.9603476930199231,3.032987720427917,1.7554033993273808,2.623059565780265
2021-11-26,0.8259672908889483,0.9592627426343378,2.9476192153147163,1.7136388945703704,2.547090173505846
2021-11-29,0.8284634955549068,0.9608539941552268,3.0299889004352987,1.7541168636129896,2.616453539854876
2021-11-30,0.8175118888177668,0.95388218040717,2.9490824031433465,1.7145251533995687,2.5782331361039246
2021-12-01,0.8281311747575321,0.9613465082399933,2.942619650313555,1.7110863107122558,2.564548539436457
2021-12-02,0.8195843544857955,0.9553695513610714,2.944124915310716,1.7118874140815366,2.5683240030834056
2021-12-03,0.8123535979493923,0.9502919779971246,2.904034329929638,1.6905520934718778,2.5452028182121067
2021-12-06,0.7893560932816764,0.9340855463337205,2.878276364915541,1.6768282369111687,2.5551121394974925
2021-12-07,0.8069825593959126,0.9466508696690229,3.0243477034152617,1.7547141481735686,2.650427064731395
2021-12-08,0.7987189258915368,0.9408111571353486,3.011152903380368,1.7477074198201845,2.6570330906567854
2021-12-09,0.7841665768878767,0.9304850573546384,2.9392542860056503,1.7095134967298398,2.6037132797613136
2021-12-10,0.7958327984935831,0.9388242888351365,2.9879775376202735,1.735449881899715,2.611734492693491
2021-12-13,0.7827708940493373,0.9295418153494519,2.903052196044917,1.6903048608731737,2.571627110178534
2021-12-14,0.7758093763331433,0.924561774249982,2.8856590915392024,1.6810360267107831,2.549449697086539
2021-12-15,0.7837345372629594,0.9302514004026509,2.99424222447749,1.7389298426288675,2.6131508092894817
2021-12-16,0.7654578240894929,0.9171829475595837,2.8619200622972794,1.6685958084001082,2.532934726405497
2021-12-17,0.7564270175538771,0.9106643228952359,2.845915022904055,1.660055211862611,2.531519162868976
2021-12-20,0.7558943426905468,0.9102780019765271,2.8073142647846234,1.639447287672435,2.500376953330367
2021-12-21,0.763567944380178,0.9158448188777457,2.902153623782856,1.6901385194540142,2.573986068964625
